GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
12063,0.20,-0.10,9.46,0.02,-0.02,-0.00,0
12072,0.07,-0.13,6.45,0.02,-0.02,-0.00,0
12080,0.10,-0.16,8.42,0.02,-0.02,-0.00,0
12089,0.08,-0.17,9.15,0.02,-0.02,-0.00,0
12098,0.11,-0.17,9.36,0.02,-0.02,-0.00,0
12106,0.10,-0.18,9.41,0.02,-0.02,-0.00,0
12115,0.11,-0.19,9.45,0.02,-0.02,-0.00,0
12124,0.12,-0.19,9.44,0.02,-0.02,-0.00,0
12133,0.11,-0.18,9.47,0.02,-0.02,-0.00,0
12141,0.12,-0.19,9.46,0.02,-0.02,-0.00,0
12150,0.13,-0.18,9.45,0.02,-0.02,-0.00,0
12159,0.14,-0.17,9.43,0.02,-0.02,-0.00,0
12168,0.13,-0.19,9.44,0.02,-0.02,-0.00,0
12176,0.10,-0.19,9.44,0.02,-0.02,-0.00,0
12185,0.10,-0.18,9.43,0.02,-0.02,-0.00,0
12195,0.07,-0.17,9.45,0.02,-0.02,-0.00,0
12204,0.11,-0.18,9.44,0.02,-0.02,-0.00,0
12214,0.10,-0.17,9.45,0.02,-0.02,-0.00,0
12223,0.10,-0.18,9.43,0.02,-0.02,-0.00,0
12233,0.11,-0.17,9.44,0.03,-0.02,-0.00,0
12242,0.12,-0.18,9.46,0.02,-0.02,-0.00,0
12251,0.11,-0.20,9.44,0.02,-0.02,-0.00,0
12260,0.11,-0.18,9.45,0.02,-0.02,-0.00,0
12270,0.14,-0.17,9.43,0.02,-0.02,-0.00,0
12279,0.13,-0.18,9.43,0.02,-0.02,-0.00,0
12288,0.12,-0.17,9.45,0.02,-0.02,-0.00,0
12296,0.13,-0.16,9.44,0.02,-0.02,-0.00,0
12305,0.15,-0.14,9.44,0.02,-0.02,-0.00,0
12314,0.11,-0.17,9.44,0.02,-0.02,-0.00,0
12323,0.13,-0.16,9.43,0.02,-0.02,-0.00,0
12331,0.12,-0.18,9.42,0.02,-0.02,0.00,0
12340,0.14,-0.18,9.41,0.02,-0.02,-0.00,0
12349,0.13,-0.17,9.43,0.02,-0.02,-0.00,0
12358,0.11,-0.19,9.43,0.02,-0.02,-0.00,0
12367,0.10,-0.20,9.45,0.02,-0.02,-0.00,0
12375,0.09,-0.19,9.43,0.02,-0.02,-0.00,0
12384,0.11,-0.19,9.44,0.02,-0.02,-0.00,0
12393,0.10,-0.18,9.45,0.02,-0.02,-0.00,0
12401,0.09,-0.19,9.45,0.02,-0.02,-0.00,0
12410,0.09,-0.18,9.44,0.02,-0.02,-0.00,0
12419,0.09,-0.18,9.42,0.03,-0.02,-0.00,0
12428,0.10,-0.17,9.45,0.02,-0.02,-0.00,0
12436,0.10,-0.16,9.45,0.02,-0.02,-0.00,0
12445,0.10,-0.16,9.45,0.02,-0.02,-0.00,0
12454,0.10,-0.16,9.46,0.02,-0.02,-0.00,0
12463,0.11,-0.17,9.44,0.02,-0.02,-0.00,0
12471,0.12,-0.16,9.47,0.02,-0.02,-0.00,0
12480,0.12,-0.17,9.48,0.02,-0.02,-0.00,0
12490,0.11,-0.16,9.46,0.02,-0.02,-0.00,0
12499,0.15,-0.17,9.44,0.02,-0.02,-0.00,0
12508,0.13,-0.17,9.45,0.02,-0.02,-0.00,0
12517,0.13,-0.16,9.43,0.02,-0.02,-0.00,0
12525,0.10,-0.18,9.43,0.02,-0.02,-0.00,0
12534,0.11,-0.19,9.44,0.02,-0.02,-0.00,0
12543,0.12,-0.18,9.45,0.02,-0.02,-0.00,0
12552,0.13,-0.19,9.46,0.02,-0.02,-0.00,0
12560,0.11,-0.15,9.42,0.02,-0.02,-0.00,0
12569,0.11,-0.19,9.41,0.02,-0.02,-0.00,0
12578,0.07,-0.17,9.42,0.02,-0.02,-0.00,0
12587,0.11,-0.19,9.45,0.02,-0.02,-0.00,0
12595,0.09,-0.17,9.46,0.03,-0.02,-0.00,0
12604,0.08,-0.17,9.42,0.02,-0.02,-0.00,0
12613,0.09,-0.17,9.43,0.02,-0.02,-0.00,0
12622,0.10,-0.15,9.42,0.03,-0.02,-0.00,0
12630,0.11,-0.17,9.45,0.02,-0.02,-0.00,0
12639,0.12,-0.17,9.43,0.02,-0.02,-0.00,0
12648,0.12,-0.18,9.44,0.02,-0.02,-0.00,0
12657,0.15,-0.17,9.44,0.02,-0.02,-0.00,0
12665,0.13,-0.19,9.44,0.02,-0.02,-0.00,0
12674,0.13,-0.18,9.44,0.03,-0.02,-0.00,0
12683,0.13,-0.17,9.46,0.02,-0.02,-0.00,0
12692,0.14,-0.14,9.46,0.02,-0.02,-0.00,0
12700,0.14,-0.18,9.45,0.02,-0.02,-0.00,0
12709,0.14,-0.17,9.46,0.02,-0.02,-0.00,0
12718,0.11,-0.18,9.43,0.02,-0.02,-0.00,0
12727,0.08,-0.18,9.45,0.02,-0.02,-0.00,0
12736,0.09,-0.17,9.43,0.02,-0.02,-0.00,0
12745,0.09,-0.17,9.43,0.02,-0.02,-0.00,0
12755,0.09,-0.18,9.44,0.02,-0.02,-0.00,0
12763,0.09,-0.16,9.44,0.02,-0.02,-0.00,0
12773,0.10,-0.18,9.43,0.02,-0.02,-0.00,0
12781,0.11,-0.17,9.44,0.02,-0.02,-0.00,0
12790,0.08,-0.18,9.46,0.02,-0.02,-0.00,0
12800,0.10,-0.17,9.46,0.02,-0.02,-0.00,0
12808,0.11,-0.18,9.45,0.02,-0.02,-0.00,0
12818,0.12,-0.18,9.44,0.02,-0.02,-0.00,0
12827,0.09,-0.17,9.42,0.02,-0.02,-0.00,0
12836,0.13,-0.19,9.46,0.02,-0.02,-0.00,0
12845,0.13,-0.17,9.44,0.02,-0.02,-0.00,0
12855,0.14,-0.18,9.45,0.02,-0.02,-0.00,0
12863,0.12,-0.17,9.43,0.02,-0.02,-0.00,0
12873,0.15,-0.16,9.44,0.02,-0.02,-0.00,0
12881,0.12,-0.17,9.44,0.02,-0.02,-0.00,0
12890,0.12,-0.17,9.45,0.02,-0.02,-0.00,0
12900,0.12,-0.17,9.42,0.02,-0.02,-0.00,0
12909,0.13,-0.16,9.45,0.02,-0.02,0.00,0
12918,0.11,-0.17,9.42,0.02,-0.02,-0.00,0
12927,0.09,-0.18,9.44,0.02,-0.02,-0.00,0
12935,0.10,-0.17,9.43,0.02,-0.02,-0.00,0
12945,0.10,-0.16,9.45,0.02,-0.02,-0.00,0
12953,0.09,-0.16,9.44,0.02,-0.02,-0.00,1
12975,0.10,-0.17,9.43,0.02,-0.02,-0.00,1
13286,0.11,-0.17,9.45,0.02,-0.02,-0.00,1
13295,0.10,-0.19,9.47,0.02,-0.02,-0.00,1
13305,0.12,-0.18,9.44,0.02,-0.02,-0.00,1
13314,0.11,-0.17,9.47,0.02,-0.02,-0.00,1
13323,0.11,-0.19,9.46,0.02,-0.02,0.00,1
13333,0.09,-0.19,9.43,0.02,-0.02,-0.00,1
13344,0.08,-0.17,9.44,0.02,-0.02,-0.00,1
13353,0.09,-0.16,9.46,0.02,-0.02,-0.00,1
13363,0.09,-0.17,9.47,0.02,-0.02,-0.00,1
13373,0.11,-0.16,9.45,0.02,-0.02,-0.00,1
13383,0.09,-0.15,9.45,0.02,-0.02,-0.00,1
13394,0.13,-0.16,9.48,0.02,-0.02,-0.00,1
13403,0.15,-0.17,9.46,0.03,-0.02,-0.00,1
13413,0.16,-0.17,9.45,0.03,-0.02,-0.00,1
13423,0.15,-0.19,9.44,0.02,-0.02,-0.00,1
13433,0.15,-0.19,9.44,0.02,-0.02,-0.00,1
13444,0.12,-0.20,9.43,0.02,-0.02,-0.00,1
13453,0.12,-0.21,9.44,0.02,-0.02,-0.00,1
13463,0.09,-0.19,9.45,0.02,-0.02,-0.00,1
13473,0.06,-0.20,9.46,0.02,-0.02,-0.00,1
13483,0.04,-0.18,9.43,0.02,-0.02,-0.00,1
13493,0.06,-0.17,9.41,0.02,-0.02,-0.00,1
13502,0.07,-0.17,9.44,0.02,-0.02,-0.00,1
13512,0.11,-0.17,9.45,0.02,-0.02,-0.00,1
13521,0.11,-0.17,9.45,0.02,-0.02,-0.00,1
13530,0.12,-0.18,9.45,0.02,-0.02,0.00,1
13541,0.12,-0.20,9.44,0.02,-0.02,-0.00,1
13550,0.14,-0.16,9.46,0.02,-0.02,-0.00,1
13560,0.17,-0.17,9.43,0.02,-0.02,-0.00,1
13568,0.12,-0.18,9.42,0.02,-0.02,-0.00,1
13578,0.11,-0.18,9.40,0.02,-0.02,-0.00,1
13588,0.15,-0.17,9.41,0.02,-0.02,-0.00,1
13598,0.13,-0.18,9.44,0.02,-0.02,0.00,1
13608,0.12,-0.19,9.44,0.02,-0.02,-0.00,1
13618,0.11,-0.19,9.45,0.02,-0.02,-0.00,1
13629,0.11,-0.18,9.43,0.02,-0.02,-0.00,1
13638,0.11,-0.19,9.43,0.02,-0.02,-0.00,1
13648,0.10,-0.20,9.45,0.02,-0.02,0.00,1
13658,0.06,-0.19,9.45,0.02,-0.02,-0.00,1
13668,0.04,-0.17,9.46,0.02,-0.02,-0.00,1
13679,0.06,-0.16,9.45,0.02,-0.02,-0.00,1
13689,0.06,-0.15,9.40,0.02,-0.02,-0.00,1
13699,0.13,-0.17,9.44,0.02,-0.02,-0.00,1
13709,0.15,-0.16,9.45,0.02,-0.02,-0.00,1
13719,0.16,-0.17,9.45,0.02,-0.02,-0.00,1
13729,0.16,-0.17,9.44,0.02,-0.02,0.00,1
13739,0.17,-0.18,9.43,0.02,-0.02,-0.00,1
13749,0.17,-0.18,9.44,0.02,-0.02,-0.00,1
13759,0.16,-0.18,9.44,0.02,-0.02,-0.00,1
13769,0.13,-0.18,9.45,0.02,-0.02,-0.00,1
13779,0.14,-0.20,9.44,0.02,-0.02,-0.00,1
13789,0.09,-0.20,9.46,0.02,-0.02,-0.00,1
13800,0.07,-0.18,9.46,0.02,-0.02,-0.00,1
13809,0.06,-0.18,9.45,0.02,-0.02,-0.00,1
13819,0.06,-0.17,9.44,0.02,-0.02,-0.00,1
13829,0.07,-0.17,9.45,0.02,-0.02,0.00,1
13839,0.09,-0.16,9.47,0.02,-0.02,-0.00,1
13850,0.14,-0.17,9.45,0.02,-0.02,-0.00,1
13859,0.14,-0.17,9.45,0.02,-0.02,-0.00,1
13869,0.14,-0.18,9.45,0.02,-0.02,-0.00,1
13879,0.15,-0.18,9.44,0.02,-0.02,-0.00,1
13889,0.14,-0.17,9.44,0.02,-0.02,-0.00,1
13900,0.13,-0.17,9.44,0.02,-0.02,-0.00,1
13909,0.13,-0.17,9.43,0.02,-0.02,-0.00,1
13919,0.12,-0.18,9.42,0.02,-0.02,-0.00,1
13929,0.12,-0.19,9.42,0.02,-0.02,-0.00,1
13939,0.11,-0.19,9.44,0.02,-0.02,-0.00,1
13950,0.12,-0.17,9.43,0.02,-0.02,-0.00,1
13959,0.10,-0.17,9.43,0.02,-0.02,-0.00,1
13969,0.12,-0.18,9.45,0.02,-0.02,-0.00,1
13979,0.08,-0.19,9.42,0.02,-0.02,-0.00,1
13989,0.09,-0.19,9.45,0.02,-0.02,-0.00,1
14000,0.09,-0.19,9.43,0.02,-0.02,-0.00,1
14010,0.10,-0.20,9.45,0.02,-0.02,-0.00,1
14020,0.09,-0.17,9.41,0.02,-0.02,-0.00,1
14029,0.04,-0.15,9.42,0.02,-0.02,-0.00,1
14039,0.06,-0.15,9.43,0.02,-0.02,-0.00,1
14050,0.09,-0.18,9.46,0.02,-0.02,-0.00,1
14060,0.15,-0.15,9.45,0.02,-0.02,-0.00,1
14070,0.13,-0.15,9.42,0.02,-0.02,-0.00,1
14080,0.17,-0.15,9.45,0.02,-0.02,-0.00,1
14090,0.19,-0.17,9.45,0.02,-0.02,-0.00,1
14101,0.19,-0.18,9.46,0.02,-0.02,-0.00,1
14110,0.18,-0.17,9.45,0.02,-0.02,-0.00,1
14120,0.17,-0.19,9.45,0.02,-0.02,-0.00,1
14129,0.12,-0.21,9.43,0.02,-0.02,-0.00,1
14139,0.09,-0.20,9.45,0.02,-0.02,-0.00,1
14150,0.04,-0.20,9.45,0.02,-0.02,-0.00,1
14160,0.01,-0.16,9.45,0.02,-0.02,-0.00,1
14170,-0.02,-0.17,9.46,0.02,-0.02,-0.00,1
14180,0.01,-0.14,9.43,0.03,-0.02,-0.00,1
14190,0.06,-0.15,9.44,0.03,-0.02,-0.00,1
14201,0.09,-0.18,9.42,0.03,-0.02,-0.00,1
14210,0.15,-0.17,9.42,0.03,-0.02,-0.00,1
14221,0.15,-0.17,9.41,0.02,-0.02,-0.00,1
14229,0.16,-0.16,9.43,0.03,-0.02,-0.00,1
14239,0.19,-0.16,9.46,0.02,-0.02,-0.00,1
14250,0.17,-0.16,9.43,0.02,-0.02,-0.00,1
14261,0.16,-0.17,9.45,0.02,-0.02,-0.00,2
14510,0.08,-0.19,9.44,0.02,-0.02,-0.00,2
14597,0.16,-0.18,9.44,0.02,-0.02,-0.00,2
14607,0.17,-0.17,9.43,0.02,-0.02,-0.00,2
14619,0.14,-0.19,9.46,0.02,-0.02,-0.00,2
14627,0.13,-0.22,9.44,0.02,-0.02,-0.00,2
14636,0.14,-0.23,9.45,0.02,-0.02,-0.00,2
14646,0.11,-0.22,9.44,0.02,-0.02,-0.00,2
14654,0.11,-0.22,9.43,0.02,-0.02,-0.00,2
14662,0.06,-0.18,9.43,0.02,-0.02,-0.00,2
14670,0.06,-0.18,9.41,0.02,-0.02,-0.00,2
14679,0.05,-0.15,9.44,0.02,-0.02,-0.00,2
14687,0.07,-0.13,9.45,0.02,-0.02,-0.00,2
14695,0.08,-0.13,9.45,0.03,-0.02,-0.00,2
14704,0.10,-0.13,9.44,0.02,-0.02,-0.00,2
14712,0.11,-0.15,9.44,0.02,-0.02,-0.00,2
14720,0.15,-0.17,9.44,0.02,-0.02,-0.00,2
14729,0.16,-0.15,9.44,0.02,-0.02,-0.00,2
14737,0.15,-0.17,9.45,0.02,-0.02,-0.00,2
14745,0.14,-0.19,9.45,0.02,-0.02,-0.00,2
14754,0.11,-0.17,9.47,0.02,-0.02,-0.00,2
14762,0.12,-0.18,9.44,0.02,-0.02,-0.00,2
14770,0.11,-0.19,9.44,0.02,-0.02,-0.00,2
14779,0.13,-0.19,9.45,0.02,-0.02,-0.00,2
14789,0.11,-0.20,9.46,0.02,-0.02,-0.00,2
14799,0.12,-0.20,9.44,0.02,-0.02,-0.00,2
14808,0.11,-0.20,9.44,0.02,-0.02,-0.00,2
14818,0.11,-0.17,9.43,0.02,-0.02,-0.00,2
14827,0.11,-0.16,9.39,0.02,-0.02,-0.00,2
14836,0.07,-0.16,9.41,0.02,-0.02,-0.00,2
14845,0.08,-0.18,9.42,0.02,-0.02,-0.00,2
14855,0.10,-0.16,9.42,0.03,-0.02,-0.00,2
14866,0.14,-0.17,9.46,0.03,-0.02,-0.00,2
14875,0.12,-0.18,9.43,0.03,-0.02,-0.00,2
14885,0.17,-0.20,9.43,0.02,-0.02,-0.00,2
14894,0.15,-0.21,9.43,0.02,-0.02,-0.00,2
14902,0.16,-0.20,9.47,0.03,-0.02,-0.00,2
14911,0.13,-0.19,9.46,0.02,-0.02,-0.00,2
14920,0.12,-0.19,9.42,0.02,-0.02,-0.00,2
14929,0.10,-0.18,9.43,0.03,-0.02,-0.00,2
14937,0.09,-0.17,9.41,0.02,-0.02,-0.00,2
14946,0.09,-0.16,9.44,6.34,-4.84,-0.27,2
14955,0.09,-0.17,9.42,0.02,-0.02,-0.00,2
14964,0.12,-0.18,9.45,0.02,-0.02,0.00,2
14972,0.15,-0.19,9.43,0.02,-0.02,-0.00,2
14981,40.45,-47.16,72.28,6.55,-4.57,-0.34,2
14990,0.15,-0.20,9.43,0.02,-0.02,-0.00,2
14999,0.11,-0.17,9.44,0.02,-0.02,0.00,2
15007,0.10,-0.16,9.45,0.02,-0.02,-0.00,2
15016,0.11,-0.17,9.45,0.02,-0.02,-0.00,2
15025,0.12,-0.17,9.48,0.02,-0.02,-0.00,2
15034,0.11,-0.18,9.46,0.02,-0.02,-0.00,2
15042,0.11,-0.19,9.43,0.02,-0.02,-0.00,2
15051,0.12,-0.19,9.43,0.02,-0.02,-0.00,2
15060,0.12,-0.19,9.46,0.02,-0.02,-0.00,2
15069,0.10,-0.17,9.46,0.02,-0.02,-0.00,2
15077,0.09,-0.17,9.45,0.02,-0.02,-0.00,2
15086,0.09,-0.16,9.45,0.02,-0.02,-0.00,2
15095,0.11,-0.16,9.44,0.02,-0.02,-0.00,2
15104,0.09,-0.18,9.45,0.02,-0.02,-0.00,2
15112,0.09,-0.17,9.45,0.02,-0.02,-0.00,2
15121,0.10,-0.17,9.46,0.03,-0.02,-0.00,2
15130,0.11,-0.18,9.42,0.02,-0.02,-0.00,2
15139,0.14,-0.17,9.46,0.02,-0.02,-0.00,2
15147,0.16,-0.19,9.44,0.02,-0.02,-0.00,2
15155,0.18,-0.19,9.43,0.02,-0.02,-0.00,2
15164,0.19,-0.18,9.43,0.02,-0.02,-0.00,2
15172,0.17,-0.19,9.41,0.02,-0.02,-0.00,2
15180,0.14,-0.18,9.43,0.02,-0.02,-0.00,2
15189,0.11,-0.17,9.44,0.02,-0.02,-0.00,2
15197,0.10,-0.17,9.45,0.02,-0.02,-0.00,2
15205,0.07,-0.17,9.45,0.03,-0.02,-0.00,2
15214,0.08,-0.18,9.43,0.02,-0.02,-0.00,2
15222,0.07,-0.18,9.44,0.02,-0.02,-0.00,2
15230,0.09,-0.19,9.43,0.02,-0.02,-0.00,2
15239,0.12,-0.19,9.46,0.02,-0.02,-0.00,2
15247,0.13,-0.18,9.43,0.02,-0.02,-0.00,2
15255,0.13,-0.18,9.45,0.02,-0.02,-0.00,2
15264,0.10,-0.18,9.43,0.02,-0.02,-0.00,2
15272,0.10,-0.19,9.44,0.02,-0.02,-0.00,2
15280,0.09,-0.19,9.43,0.02,-0.02,-0.00,2
15289,0.10,-0.17,9.45,0.02,-0.02,-0.00,2
15297,0.09,-0.17,9.43,0.02,-0.02,-0.00,2
15305,0.11,-0.18,9.44,0.02,-0.02,-0.00,2
15314,0.13,-0.19,9.45,0.02,-0.02,-0.00,2
15322,0.14,-0.19,9.43,0.02,-0.02,-0.00,2
15330,0.14,-0.16,9.43,0.02,-0.02,-0.00,2
15339,0.11,-0.16,9.43,0.02,-0.02,-0.00,2
15348,0.11,-0.18,9.45,0.02,-0.02,-0.00,2
15357,0.10,-0.18,9.45,0.02,-0.02,-0.00,2
15365,0.11,-0.17,9.46,0.02,-0.02,-0.00,2
15374,0.10,-0.17,9.44,0.02,-0.02,-0.00,2
15382,0.10,-0.17,9.45,0.02,-0.02,-0.00,2
15390,0.10,-0.17,9.44,0.02,-0.02,-0.00,2
15399,0.10,-0.18,9.44,0.02,-0.02,-0.00,2
15407,0.14,-0.19,9.43,0.02,-0.02,-0.00,2
15415,0.15,-0.18,9.43,0.02,-0.02,-0.00,2
15424,0.14,-0.19,9.42,0.02,-0.02,-0.00,2
15432,0.14,-0.19,9.44,0.02,-0.02,-0.00,2
15440,0.10,-0.19,9.44,0.02,-0.02,-0.00,2
15449,0.11,-0.17,9.46,0.02,-0.02,-0.00,3
15636,0.10,-0.17,9.43,0.02,-0.02,-0.00,3
15759,0.10,-0.17,9.43,0.02,-0.02,-0.00,3
15767,0.10,-0.17,9.44,0.02,-0.02,-0.00,3
15775,0.13,-0.17,9.44,0.02,-0.02,-0.00,3
15784,0.15,-0.18,9.44,0.02,-0.02,-0.00,3
15792,0.12,-0.17,9.45,0.02,-0.02,-0.00,3
15800,0.11,-0.18,9.45,0.02,-0.02,-0.00,3
15809,0.13,-0.17,9.46,0.02,-0.02,-0.00,3
15817,0.12,-0.17,9.44,0.02,-0.02,-0.00,3
15825,0.11,-0.18,9.44,0.02,-0.02,-0.00,3
15834,0.10,-0.18,9.46,0.02,-0.02,-0.00,3
15842,0.11,-0.18,9.47,0.02,-0.02,-0.00,3
15850,0.11,-0.16,9.46,0.02,-0.02,-0.00,3
15859,0.10,-0.18,9.45,0.02,-0.02,-0.00,3
15867,0.10,-0.18,9.45,0.02,-0.02,-0.00,3
15875,0.09,-0.17,9.45,0.02,-0.02,-0.00,3
15884,0.08,-0.18,9.42,0.02,-0.02,-0.00,3
15892,0.08,-0.20,9.42,0.02,-0.02,-0.00,3
15900,0.10,-0.19,9.42,0.02,-0.02,0.00,3
15909,0.12,-0.18,9.43,0.02,-0.02,-0.00,3
15917,0.13,-0.17,9.45,0.02,-0.02,-0.00,3
15925,0.14,-0.18,9.44,0.02,-0.02,-0.00,3
15934,0.15,-0.19,9.44,0.02,-0.02,-0.00,3
15942,0.13,-0.19,9.44,0.03,-0.02,-0.00,3
15950,0.14,-0.16,9.45,0.02,-0.02,-0.00,3
15959,0.15,-0.17,9.46,0.02,-0.02,-0.00,3
15967,0.12,-0.18,9.42,0.02,-0.02,-0.00,3
15975,0.11,-0.18,9.42,0.02,-0.02,-0.00,3
15984,0.12,-0.18,9.44,0.02,-0.02,-0.00,3
15992,0.10,-0.16,9.48,0.02,-0.02,0.00,3
16000,0.10,-0.17,9.44,0.02,-0.02,-0.00,3
16009,0.11,-0.16,9.45,0.02,-0.02,-0.00,3
16017,0.12,-0.18,9.44,0.02,-0.02,-0.00,3
16025,0.11,-0.17,9.43,0.02,-0.02,-0.00,3
16034,0.13,-0.18,9.47,0.02,-0.02,-0.00,3
16042,0.12,-0.18,9.45,0.02,-0.02,-0.00,3
16050,0.12,-0.19,9.42,0.02,-0.02,-0.00,3
16059,0.12,-0.20,9.42,0.02,-0.02,-0.00,3
16067,0.12,-0.19,9.44,0.02,-0.02,-0.00,3
16075,0.10,-0.20,9.46,0.02,-0.02,-0.00,3
16084,0.10,-0.18,9.46,0.02,-0.02,-0.00,3
16094,0.11,-0.17,9.42,0.02,-0.02,-0.00,3
16102,0.10,-0.18,9.45,0.02,-0.02,-0.00,3
16111,0.12,-0.19,9.45,0.02,-0.02,-0.00,3
16121,0.14,-0.18,9.43,0.02,-0.02,-0.00,3
16130,0.11,-0.17,9.43,0.03,-0.02,-0.00,3
16139,0.12,-0.16,9.45,0.02,-0.02,-0.00,3
16147,0.13,-0.17,9.43,0.02,-0.02,-0.00,3
